date,close,daily_invest,shares_bought,total_shares,total_invested,market_value,profit,return_on_invested_pct
2022-06-17,3674.84,100.0,0.02721206909688585,206.00904129360705,364200.0,757050.265307399,392850.265307399,107.86662968352525
2022-06-21,3764.79,100.0,0.026561906507401475,206.03560320011445,364300.0,775680.7785717589,411380.7785717589,112.92362848524813
2022-06-22,3759.89,100.0,0.02659652277061297,206.06219972288505,364400.0,774771.2041160782,410371.2041160782,112.6155883962893
2022-06-23,3795.73,100.0,0.026345393376241196,206.0885451162613,364500.0,782256.4733541465,417756.47335414647,114.61082945244074
2022-06-24,3911.74,100.0,0.025564071231728082,206.11410918749303,364600.0,806264.805473084,441664.805473084,121.13680896135052
2022-06-27,3900.11,100.0,0.025640302453007736,206.13974948994604,364700.0,803967.6983832335,439267.6983832335,120.44631159397684
2022-06-28,3821.55,100.0,0.026167392811817194,206.16591688275787,364800.0,787873.3596633034,423073.35966330336,115.97405692524765
2022-06-29,3818.83,100.0,0.026186030800009426,206.19210291355787,364900.0,787412.5883693822,422512.5883693822,115.78859642898935
2022-06-30,3785.38,100.0,0.026417427048275207,206.21852034060615,365000.0,780615.4625269237,415615.46252692374,113.86725000737638
2022-07-01,3825.33,100.0,0.026141535501512287,206.24466187610767,365100.0,788953.892414531,423853.892414531,116.09254790866363
2022-07-05,3831.39,100.0,0.026100188182356796,206.27076206429004,365200.0,790303.7350655001,425103.73506550014,116.40299426766161
2022-07-06,3845.08,100.0,0.026007261227334672,206.29676932551737,365300.0,793227.5817981603,427927.58179816033,117.14415050592946
2022-07-07,3902.62,100.0,0.02562381169573261,206.3223931372131,365400.0,805197.8979051507,439797.89790515066,120.36067266150812
2022-07-08,3899.38,100.0,0.025645102554765115,206.34803823976787,365500.0,804629.4133513861,439129.4133513861,120.14484633416855
2022-07-11,3854.43,100.0,0.02594417332783317,206.37398241309572,365600.0,795454.0690325085,429854.06903250853,117.574964177382
2022-07-12,3818.8,100.0,0.026186236514088194,206.4001686496098,365700.0,788200.96403913,422500.96403913,115.53212032789992
2022-07-13,3801.78,100.0,0.02630346837533997,206.42647211798516,365800.0,784788.0331687137,418988.0331687137,114.54019496137606
2022-07-14,3790.38,100.0,0.026382579055398137,206.45285469704055,365900.0,782534.7713865686,416634.77138656855,113.86574785093431
2022-07-15,3863.16,100.0,0.02588554447654252,206.4787402415171,366000.0,797660.4101514192,431660.41015141923,117.94000277361181
2022-07-18,3830.85,100.0,0.02610386728793871,206.50484410880503,366100.0,791089.0820542157,424989.0820542157,116.08551817924493
2022-07-19,3936.69,100.0,0.02540205096159464,206.53024615976662,366200.0,813045.5547546917,446845.55475469166,122.02227055016155
2022-07-20,3959.9,100.0,0.02525316295866057,206.55549932272527,366300.0,817939.1217680598,451639.1217680598,123.29760354028387
2022-07-21,3998.95,100.0,0.02500656422310857,206.58050588694837,366400.0,826105.1140166122,459705.1140166122,125.46536954601861
2022-07-22,3961.63,100.0,0.02524213518173075,206.60574802213011,366500.0,818495.5295369114,451995.5295369114,123.32756604008495
2022-07-25,3966.84,100.0,0.025208982464631796,206.63095700459473,366600.0,819671.9454841067,453071.94548410666,123.58754650412074
2022-07-26,3921.05,100.0,0.025503372821055584,206.65646037741578,366700.0,810310.3139628662,443610.3139628662,120.97363347773826
2022-07-27,4023.61,100.0,0.02485330337681833,206.6813136807926,366800.0,831605.000539174,464805.00053917395,126.71892053957849
2022-07-28,4072.43,100.0,0.024555363750880924,206.7058690445435,366900.0,841795.1822730703,474895.1822730703,129.4345004832571
2022-07-29,4130.29,100.0,0.024211374988196956,206.7300804195317,367000.0,853855.1838559876,486855.1838559876,132.6580882441383
2022-08-01,4118.63,100.0,0.024279918322354762,206.75436033785405,367100.0,851544.7111182959,484444.7111182959,131.96532582901006
2022-08-02,4091.19,100.0,0.024442766041176282,206.77880310389523,367200.0,845971.3714706252,478771.37147062516,130.38436042228355
2022-08-03,4155.17,100.0,0.02406640402197744,206.8028695079172,367300.0,859301.0792932123,492001.0792932123,133.95074306921106
2022-08-04,4151.94,100.0,0.024085126470999103,206.8269546343882,367400.0,858733.1060247016,491333.1060247016,133.73247306061558
2022-08-05,4145.19,100.0,0.024124346531763322,206.85107898091994,367500.0,857437.0240809195,489937.02408091945,133.3161970288216
2022-08-08,4140.06,100.0,0.024154239310541392,206.87523322023048,367600.0,856475.8780457475,488875.8780457475,132.9912617099422
2022-08-09,4122.47,100.0,0.02425730205435091,206.89949052228482,367700.0,852936.9426934036,485236.9426934036,131.96544538846982
2022-08-10,4210.24,100.0,0.02375161510982747,206.92324213739465,367800.0,871196.5109765445,503396.51097654446,136.86691434925083
2022-08-11,4207.27,100.0,0.02376838187233051,206.947010519267,367900.0,870681.9489473966,502781.9489473966,136.66266619934672
2022-08-12,4280.15,100.0,0.023363667161197622,206.9703741864282,368000.0,885864.2470740406,517864.2470740406,140.72398018316318
