date,close,daily_invest,shares_bought,total_shares,total_invested,market_value,profit,return_on_invested_pct
2008-07-18,2821.33,100.0,0.035444276281044754,3.4732681025085217,13400.0,9799.235495650368,-3600.7645043496323,-26.871376898131583
2008-07-21,2918.47,100.0,0.0342645290169164,3.507532631525438,13500.0,10236.628759128045,-3263.371240871955,-24.173120302755223
2008-07-22,2921.41,100.0,0.03423004645017304,3.541762677975611,13600.0,10346.94090506473,-3253.05909493527,-23.91955216864169
2008-07-23,2885.97,100.0,0.03465039484124922,3.57641307281686,13700.0,10321.420835757273,-3378.5791642427266,-24.661161782793627
2008-07-24,2952.94,100.0,0.03386455532452403,3.610277628141384,13800.0,10660.93321924382,-3139.0667807561804,-22.74686073011725
2008-07-25,2909.39,100.0,0.034371466183632994,3.6446490943250174,13900.0,10603.705628538262,-3296.2943714617377,-23.714347996127604
2008-07-28,2939.05,100.0,0.03402459978564502,3.6786736941106626,14000.0,10811.805920675944,-3188.1940793240556,-22.77281485231468
2008-07-29,2887.27,100.0,0.03463479342077464,3.713308487531437,14100.0,10721.324196794892,-3378.6758032051075,-23.962239739043312
2008-07-30,2865.88,100.0,0.03489329629991486,3.7482017838313517,14200.0,10741.896528246594,-3458.1034717534058,-24.352841350376096
2008-07-31,2783.51,100.0,0.03592586338831188,3.7841276472196634,14300.0,10533.157147312406,-3766.842852687594,-26.341558410402754
2008-08-01,2777.88,100.0,0.03599867524875085,3.8201263224684143,14400.0,10611.85250865856,-3788.1474913414404,-26.30657980098222
2008-08-04,2687.55,100.0,0.037208610072370744,3.857334932540785,14500.0,10366.780497949987,-4133.219502050013,-28.504962083103536
2008-08-05,2582.16,100.0,0.0387272670942157,3.8960621996350007,14600.0,10060.255969409513,-4539.7440305904875,-31.094137195825255
2008-08-06,2590.76,100.0,0.0385987123469561,3.9346609119819567,14700.0,10193.762104326375,-4506.237895673625,-30.654679562405608
2008-08-07,2592.37,100.0,0.038574740488433366,3.97323565247039,14800.0,10300.096908394664,-4499.903091605336,-30.404750618954978
2008-08-08,2455.95,100.0,0.04071744131598771,4.013953093786378,14900.0,9858.068100684653,-5041.9318993153465,-33.838469122921786
2008-08-11,2326.84,100.0,0.042976740987777415,4.056929834774155,15000.0,9439.826616745895,-5560.173383254105,-37.06782255502736
2008-08-12,2360.44,100.0,0.04236498279981698,4.099294817573972,15100.0,9676.139459194306,-5423.860540805694,-35.91960623050128
2008-08-13,2376.11,100.0,0.042085593680427254,4.141380411254399,15200.0,9840.375408985692,-5359.624591014308,-35.26068809877834
2008-08-14,2375.97,100.0,0.04208807350261157,4.183468484757011,15300.0,9939.795615728115,-5360.204384271885,-35.034015583476375
2008-08-15,2368.55,100.0,0.042219923581938316,4.225688408338949,15400.0,10008.75427957122,-5391.24572042878,-35.00808909369337
2008-08-18,2228.15,100.0,0.04488028184817001,4.270568690187119,15500.0,9515.467627040429,-5984.532372959571,-38.60988627715852
2008-08-19,2262.47,100.0,0.044199481098091915,4.314768171285211,15600.0,9762.033544487651,-5837.966455512349,-37.42286189430993
2008-08-20,2418.71,100.0,0.04134435298154802,4.356112524266758,15700.0,10536.172923569251,-5163.827076430749,-32.89061832121496
2008-08-21,2318.93,100.0,0.04312333705631477,4.399235861323073,15800.0,10201.520015897913,-5598.479984102087,-35.43341762089929
2008-08-22,2273.85,100.0,0.04397827473228225,4.443214136055356,15900.0,10103.20246326947,-5796.79753673053,-36.457846142959305
2008-08-25,2254.34,100.0,0.04435888109158334,4.487573017146939,16000.0,10116.515355475032,-5883.484644524968,-36.771779028281045
2008-08-26,2167.12,100.0,0.04614419136919045,4.53371720851613,16100.0,9825.109236919476,-6274.890763080524,-38.97447678932002
2008-08-27,2157.4,100.0,0.046352090479280614,4.580069298995411,16200.0,9881.0415056527,-6318.9584943473,-39.00591663177345
2008-08-28,2173.05,100.0,0.046018269252893394,4.626087568248304,16300.0,10052.719590181978,-6247.280409818022,-38.32687367986517
2008-08-29,2233.28,100.0,0.04477718870898409,4.670864756957288,16400.0,10431.348844417573,-5968.651155582427,-36.39421436330748
2008-09-01,2177.14,100.0,0.04593181880816117,4.716796575765449,16500.0,10269.12649696199,-6230.87350303801,-37.76286971538189
2008-09-02,2172.64,100.0,0.046026953383901614,4.762823529149351,16600.0,10347.900912371046,-6252.099087628954,-37.66324751583707
2008-09-03,2142.43,100.0,0.04667597074350154,4.809499499892852,16700.0,10304.016013555443,-6395.983986444557,-38.29930530805123
2008-09-04,2152.82,100.0,0.046450701870105256,4.855950201762957,16800.0,10453.98671335933,-6346.013286640669,-37.77388861095636
2008-09-05,2088.46,100.0,0.04788217155224424,4.903832373315201,16900.0,10241.457758373866,-6658.542241626134,-39.39965823447417
2008-09-08,2018.23,100.0,0.049548366638093776,4.953380739953295,17000.0,9997.06161079594,-7002.9383892040605,-41.19375523061212
2008-09-09,2042.64,100.0,0.0489562526925939,5.002336992645889,17100.0,10217.9736346582,-6882.026365341801,-40.2457682183731
2008-09-10,2051.7,100.0,0.04874006921089828,5.051077061856787,17200.0,10363.294807811568,-6836.705192188432,-39.748286001095536
2008-09-11,2011.46,100.0,0.04971513229196703,5.100792194148753,17300.0,10260.039466842452,-7039.960533157548,-40.69341348645982
2008-09-12,2024.09,100.0,0.04940491776551438,5.1501971119142675,17400.0,10424.462472254549,-6975.537527745451,-40.089296136468114
2008-09-16,1997.32,100.0,0.05006708990046663,5.2002642018147345,17500.0,10386.591695568604,-7113.408304431396,-40.64804745389369
2008-09-17,1959.53,100.0,0.051032645583379686,5.251296847398114,17600.0,10290.073711382027,-7309.926288617973,-41.533672094420304
2008-09-18,1914.64,100.0,0.052229139681611164,5.303525987079725,17700.0,10154.342995902325,-7545.657004097675,-42.630830531625286
2008-09-19,2079.88,100.0,0.048079696905590705,5.351605683985316,17800.0,11130.697630007378,-6669.302369992622,-37.467990842655176
2008-09-22,2163.63,100.0,0.04621862333208543,5.397824307317401,17900.0,11678.894606041149,-6221.105393958851,-34.75477873720029
2008-09-23,2072.69,100.0,0.04824648162532747,5.446070788942729,18000.0,11288.016463533704,-6711.983536466296,-37.288797424812756
2008-09-24,2094.09,100.0,0.04775343944147577,5.493824228384204,18100.0,11504.562378417078,-6595.437621582922,-36.43888188719846
2008-09-25,2175.2,100.0,0.04597278411180582,5.53979701249601,18200.0,12050.166461581319,-6149.833538418681,-33.79029416713561
2008-09-26,2203.04,100.0,0.04539182220931077,5.5851888347053205,18300.0,12304.39441040921,-5995.60558959079,-32.76287207426661
2008-10-06,2080.21,100.0,0.04807206964681451,5.633260904352135,18400.0,11718.365665842355,-6681.634334157645,-36.313230076943725
2008-10-07,2053.11,100.0,0.04870659633434156,5.6819675006864765,18500.0,11665.704295334412,-6834.295704665588,-36.942138944138314
2008-10-08,2005.1,100.0,0.04987282429804,5.731840324984517,18600.0,11492.913035626454,-7107.086964373546,-38.210144969750246
2008-10-09,1969.52,100.0,0.05077379259921199,5.782614117583728,18700.0,11388.974156863504,-7311.025843136496,-39.096394883082866
2008-10-10,1875.45,100.0,0.053320536404596226,5.835934653988325,18800.0,10945.003646822404,-7854.996353177596,-41.78189549562551
2008-10-13,1911.66,100.0,0.05231055731667765,5.888245211305002,18900.0,11256.32284064332,-7643.677159356679,-40.44273629289248
2008-10-14,1867.38,100.0,0.05355096445286979,5.941796175757872,19000.0,11095.591342686736,-7904.4086573132645,-41.60215082796454
2008-10-15,1839.04,100.0,0.05437619627631808,5.996172372034191,19100.0,11027.200839065757,-8072.7991609342425,-42.265964193372994
2008-10-16,1750.46,100.0,0.05712784068187791,6.053300212716069,19200.0,10596.05989035097,-8603.94010964903,-44.8121880710887
2008-10-17,1774.74,100.0,0.05634628170887003,6.109646494424939,19300.0,10843.034019515717,-8456.965980484283,-43.81847658282012
2008-10-20,1828.09,100.0,0.05470190198513203,6.164348396410071,19400.0,11268.983659993286,-8131.016340006714,-41.91245536085935
2008-10-21,1817.95,100.0,0.05500701339420776,6.219355409804279,19500.0,11306.477167253688,-8193.522832746312,-42.01806580895544
2008-10-22,1775.59,100.0,0.05631930794834393,6.275674717752622,19600.0,11143.025272094377,-8456.974727905623,-43.14783024441644
2008-10-23,1783.39,100.0,0.05607298459675113,6.331747702349373,19700.0,11291.97553489285,-8408.02446510715,-42.680327234046445
2008-10-24,1748.09,100.0,0.05720529263367447,6.388952994983048,19800.0,11168.464840999915,-8631.535159000085,-43.59361191414184
2008-10-27,1629.95,100.0,0.0613515752016933,6.450304570184741,19900.0,10513.673934172619,-9386.326065827381,-47.16746766747427
2008-10-28,1665.35,100.0,0.06004743747560573,6.510352007660347,20000.0,10842.014715957159,-9157.985284042841,-45.78992642021421
2008-10-29,1621.55,100.0,0.06166939039807592,6.572021398058423,20100.0,10656.861298021635,-9443.138701978365,-46.98078956208141
2008-10-30,1651.19,100.0,0.060562382281869435,6.632583780340292,20200.0,10951.656012260088,-9248.343987739912,-45.78388112742531
2008-10-31,1615.56,100.0,0.06189804154596549,6.694481821886257,20300.0,10815.337052166562,-9484.662947833438,-46.722477575534185
2008-11-03,1596.1,100.0,0.0626527159952384,6.7571345378814955,20400.0,10785.062435912654,-9614.937564087346,-47.13204688278111
2008-11-04,1568.82,100.0,0.06374217564793921,6.820876713529435,20500.0,10700.727805719247,-9799.272194280753,-47.801327776979285
2008-11-05,1618.69,100.0,0.06177835163002181,6.882655065159456,20600.0,11140.884927422961,-9459.115072577039,-45.91803433289825
2008-11-06,1603.55,100.0,0.062361635122072906,6.9450167002815295,20700.0,11136.681529736446,-9563.318470263554,-46.199606136538904
2008-11-07,1617.39,100.0,0.061828006850543155,7.006844707132073,20800.0,11332.800560868343,-9467.199439131657,-45.5153819189022
2008-11-10,1722.4,100.0,0.0580585229911751,7.064903230123248,20900.0,12168.589323564283,-8731.410676435717,-41.77708457624745
2008-11-11,1717.48,100.0,0.058224841046183945,7.123128071169432,21000.0,12233.829999672076,-8766.170000327924,-41.74366666822821
2008-11-12,1730.1,100.0,0.057800127160279755,7.1809281983297115,21100.0,12423.723875930233,-8676.276124069767,-41.11979205720269
2008-11-13,1810.39,100.0,0.05523671695049133,7.236164915280203,21200.0,13100.280600974127,-8099.719399025873,-38.20622358031072
2008-11-14,1872.43,100.0,0.05340653589186244,7.2895714511720655,21300.0,13649.212272318111,-7650.787727681889,-35.91919120977413
2008-11-17,1922.54,100.0,0.052014522454669344,7.341585973626735,21400.0,14114.492697736343,-7285.507302263657,-34.04442664609185
