date,close,daily_invest,shares_bought,total_shares,total_invested,market_value,profit,return_on_invested_pct
2016-01-15,4141.08,100.0,0.024148289818115082,86.96673261345984,202500.0,360136.19709094625,157636.19709094625,77.8450356004673
2016-01-19,4147.07,100.0,0.024113410190809415,86.99084602365065,202600.0,360757.12781930086,158157.12781930086,78.06373535009914
2016-01-20,4136.28,100.0,0.024176313015559878,87.0150223366662,202700.0,359918.49659070565,157218.49659070565,77.56215914687007
2016-01-21,4142.6,100.0,0.02413942934389031,87.0391617660101,202800.0,360568.4315318735,157768.43153187347,77.79508458179166
2016-01-22,4259.77,100.0,0.023475445857405443,87.0626372118675,202900.0,370866.81011599686,167966.81011599686,82.78305082109259
2016-01-25,4196.53,100.0,0.023829211276935946,87.08646642314443,203000.0,365460.96893871826,162460.96893871826,80.03003395995974
2016-01-26,4233.85,100.0,0.023619164590148446,87.11008558773457,203100.0,368811.0358656301,165711.03586563008,81.59085960887744
2016-01-27,4128.86,100.0,0.024219760418129947,87.13430534815271,203200.0,359765.34797977377,156565.34797977377,77.0498759742981
2016-01-28,4186.06,100.0,0.023888811913828276,87.15819416006654,203300.0,364849.4302456882,161549.43024568819,79.4635662792367
2016-01-29,4279.17,100.0,0.023369017823549894,87.1815631778901,203400.0,373064.72970393195,169664.72970393195,83.4143213883638
2016-02-01,4286.56,100.0,0.023328729797319994,87.20489190768741,203500.0,373809.00145581656,170309.00145581656,83.68992700531525
2016-02-02,4193.1,100.0,0.02384870382294722,87.22874061151036,203600.0,365758.83225812414,162158.83225812414,79.64579187530656
2016-02-03,4171.97,100.0,0.023969491631051994,87.25271010314141,203700.0,364015.6889690029,160315.68896900292,78.70186007314821
2016-02-04,4167.77,100.0,0.023993646482411455,87.27670374962382,203800.0,363749.22758656973,159949.22758656973,78.48342864895473
2016-02-05,4024.47,100.0,0.024847992406453523,87.30155174203027,203900.0,351342.4759392486,147442.47593924857,72.31117015166679
2016-02-08,3960.67,100.0,0.02524825345206745,87.32679999548233,204000.0,345872.636938107,141872.63693810703,69.54541026377797
2016-02-09,3947.8,100.0,0.025330563858351484,87.35213055934068,204100.0,344848.74102216517,140748.74102216517,68.96067663996332
2016-02-10,3966.28,100.0,0.025212541726756556,87.37734310106744,204200.0,346563.00839490176,142363.00839490176,69.71743799946218
2016-02-11,3962.22,100.0,0.025238376465718713,87.40258147753316,204300.0,346308.2563819114,142008.2563819114,69.50967027993707
2016-02-12,4019.19,100.0,0.024880635152854182,87.42746211268602,204400.0,351387.5814486865,146987.58144868648,71.91173260698946
2016-02-16,4104.33,100.0,0.02436451260010769,87.45182662528612,204500.0,358931.15557296056,154431.15557296056,75.51645749289024
2016-02-17,4199.1,100.0,0.023814626943868922,87.47564125222999,204600.0,367318.965182239,162718.96518223902,79.53028601282455
